Date,Schedule Rollup,STARS ID,Station Unique,Delay Type,Delay Category,Delay Subcategory,Charge Department,Trouble Code,Delay Total,Incident_Line,Incident Time,Incident Hour,Line
2/27/2024,Weekday,B-106,Grand Av - Newtown (G12),External,"Public Conduct, Crime, Police Response",,Police,BIE-EBV-CUSTOMER,3,E,11:03,11,E
2/27/2024,Weekday,B-186,Sutphin Blvd - Archer Av (G06),External,"Public Conduct, Crime, Police Response",,Police,POLICE INVESTIGATION,1,E,19:49,19,E
2/27/2024,Weekday,B-4,Queens Plaza (G21),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),4,E,00:16,0,E
2/27/2024,Weekday,B-48,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),6,E,06:38,6,E
2/27/2024,Weekday,B-150,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Public,BIE-EBV-CUSTOMER,3,F,14:58,14,E
2/27/2024,Weekday,B-109,86 St (R44),External,Sick/Injured Customer,,Public,SICK CUSTOMER,1,R,18:16,18,E
2/27/2024,Weekday,B-134,World Trade Center (E01),Internal,Other Internal,Service Delivery,Division of Service Delivery,COMFORT RELIEF,1,E,12:31,12,E
2/27/2024,Weekday,B-34,Canal St (A34),Internal,Signal Failures,Other - Sig,Division of MOW Signals,TRACK CIRCUIT FAILURE,7,E,02:31,2,E
2/27/2024,Weekday,B-42,34 St - Penn Station (A28),Internal,Signal Failures,Other - Sig,Division of MOW Signals,TRACK CIRCUIT FAILURE,3,E,06:12,6,E
2/27/2024,Weekday,B-136,Parsons/Archer - Jamaica Center (G05),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,1,E,12:31,12,E
2/27/2024,Weekday,B-214,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,10,E,20:43,20,E
2/27/2024,Weekday,B-24,36 St (G20),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,18,E,00:42,0,E
2/27/2024,Weekday,B-220,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,18,E,21:53,21,E
2/27/2024,Weekday,B-98,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,15,E,10:30,10,E
2/28/2024,Weekday,B-2,Stillwell Av - Coney Island (D43),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,3,F,00:41,0,E
2/28/2024,Weekday,B-128,14 St (A31),External,External Debris on Roadbed,,Public,DEBRIS ON ROADBED,1,E,16:35,16,E
2/28/2024,Weekday,B-142,42 St - Port Authority Bus Terminal (A27),External,"Public Conduct, Crime, Police Response",,Public,FIRE/SMOKE CONDITIONS,15,C,17:18,17,E
2/28/2024,Weekday,B-14,Elmhurst Av (G13),Internal,Other Internal,Service Delivery,OPS Training,BIE-EMPLOYEE,3,E,02:28,2,E
2/28/2024,Weekday,B-100,36 St (G20),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,5,E,13:39,13,E
2/28/2024,Weekday,B-46,Kew Gardens - Union Tpke (F06),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,3,E,06:15,6,E
2/28/2024,Weekday,B-48,World Trade Center (E01),Internal,Subway Car,Door-Related,Division of Car Equipment,GUARD LIGHT TROUBLE,1,E,06:27,6,E
2/28/2024,Weekday,B-144,42 St - Port Authority Bus Terminal (A27),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,2,E,15:45,15,E
2/28/2024,Weekday,B-164,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,8,E,18:15,18,E
2/28/2024,Weekday,B-76,Jackson Hts - Roosevelt Av (G14),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,09:23,9,E
2/28/2024,Weekday,B-200,42 St - Port Authority Bus Terminal (A27),Operating Environment,Other Operating Environment,,Public,CONGESTION-ROW CAPACITY,6,E,21:06,21,E
2/28/2024,Weekday,B-38,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-ROW CAPACITY,4,E,00:54,0,E
2/28/2024,Weekday,B-124,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,16,E,21:50,21,E
2/28/2024,Weekday,B-32,Grand Av - Newtown (G12),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,18,E,00:17,0,E
2/28/2024,Weekday,B-202,34 St - Penn Station (A28),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,13,E,22:35,22,E
2/28/2024,Weekday,B-74,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,2,E,10:30,10,E
2/29/2024,Weekday,B-146,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,19:36,19,E
2/29/2024,Weekday,B-2,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,4,E,02:13,2,E
2/29/2024,Weekday,B-56,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,08:07,8,E
2/29/2024,Weekday,B-18,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,BIE-EBV-CUSTOMER,2,E,07:08,7,E
2/29/2024,Weekday,B-36,14 St (A31),External,"Public Conduct, Crime, Police Response",,Police,BIE-EBV-CUSTOMER,8,E,08:01,8,E
2/29/2024,Weekday,B-82,168 St (A09),External,"Public Conduct, Crime, Police Response",,Police,LABOR UNION,10,C,07:53,7,E
2/29/2024,Weekday,B-184,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),2,E,23:38,23,E
2/29/2024,Weekday,B-48,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),8,E,08:10,8,E
2/29/2024,Weekday,B-44,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,1,E,06:47,6,E
2/29/2024,Weekday,B-46,World Trade Center (E01),Internal,Other Internal,Other Internal Disruptions,MTA Construction & Development,BRAKES FAIL TO CHARGE,3,E,08:30,8,E
2/29/2024,Weekday,B-10,Jackson Hts - Roosevelt Av (G14),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,00:36,0,E
2/29/2024,Weekday,B-80,Jackson Hts - Roosevelt Av (G14),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-SIGNAL EQUIPMENT,36,E,12:10,12,E
2/29/2024,Weekday,B-96,Queens Plaza (G21),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL CONDITION-SLOW ORDER,51,F,15:07,15,E
2/29/2024,Weekday,B-8,36 St (G20),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,1,F,02:55,2,E
2/29/2024,Weekday,B-98,53 St Tube (F10),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,63,E,16:23,16,E
2/29/2024,Weekday,B-38,42 St - Port Authority Bus Terminal (A27),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,06:28,6,E
2/29/2024,Weekday,B-186,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,11,E,22:50,22,E
2/29/2024,Weekday,B-20,World Trade Center (E01),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,17,E,00:14,0,E
2/29/2024,Weekday,B-22,Steinway St (G19),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,13,E,00:39,0,E
2/29/2024,Weekday,B-68,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,4,E,10:15,10,E
3/1/2024,Weekday,B-2,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,3,F,05:49,5,E
3/1/2024,Weekday,B-42,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,5,E,06:57,6,E
3/1/2024,Weekday,B-94,46 St (G18),External,Persons on Roadbed,,Police,PERSON ON ROADBED,9,E,11:44,11,E
3/1/2024,Weekday,B-124,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,BIE-EBV-CUSTOMER,10,F,15:41,15,E
3/1/2024,Weekday,B-134,42 St - Bryant Park (D16),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),9,F,16:47,16,E
3/1/2024,Weekday,B-96,World Trade Center (E01),External,"Public Conduct, Crime, Police Response",,Public,GUARD LIGHT TROUBLE,1,E,12:31,12,E
3/1/2024,Weekday,B-158,Queens Plaza (G21),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,2,E,20:48,20,E
3/1/2024,Weekday,B-98,Steinway St (G19),Internal,Stations & Structure,,Division of Station Environment,FIRE/SMOKE CONDITIONS,1,R,11:53,11,E
3/1/2024,Weekday,B-20,Parsons/Archer - Jamaica Center (G05),Internal,Subway Car,Braking,Division of Car Equipment,FLAT/SPOTTED WHEELS,2,E,05:57,5,E
3/1/2024,Weekday,B-106,179 St - Jamaica (F01),Internal,Subway Car,Other - CE,Division of Car Equipment,B/O T/O CONSOLE SWITCH,2,F,07:15,7,E
3/1/2024,Weekday,B-4,Queens Plaza (G21),Operating Environment,Other Operating Environment,,Division of MOW Engineering,CONGESTION-ROW CAPACITY,5,E,00:00,0,E
3/1/2024,Weekday,B-112,Kew Gardens - Union Tpke (F06),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,7,E,13:42,13,E
3/1/2024,Weekday,B-168,Forest Hills - 71 Av (G08),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,8,E,20:25,20,E
3/1/2024,Weekday,B-44,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,2,E,06:10,6,E
3/1/2024,Weekday,B-188,W 4 St - Washington Square (A32),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,9,E,22:58,22,E
3/1/2024,Weekday,B-24,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,18,E,00:28,0,E
3/1/2024,Weekday,B-102,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,9,E,10:17,10,E
3/4/2024,Weekday,B-34,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,04:58,4,E
3/4/2024,Weekday,B-40,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,07:58,7,E
3/4/2024,Weekday,B-42,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,08:21,8,E
3/4/2024,Weekday,B-112,34 St - Penn Station (A28),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),4,E,15:06,15,E
3/4/2024,Weekday,B-140,World Trade Center (E01),External,"Public Conduct, Crime, Police Response",,Public,BROKEN GLASS,1,E,16:46,16,E
3/4/2024,Weekday,B-14,World Trade Center (E01),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,2,E,03:05,3,E
3/4/2024,Weekday,B-168,42 St - Port Authority Bus Terminal (A27),External,Sick/Injured Customer,,Police,SICK CUSTOMER,1,A,19:21,19,E
3/4/2024,Weekday,B-8,179 St - Jamaica (F01),External,Sick/Injured Customer,,Public,SICK CUSTOMER,2,E,01:13,1,E
3/4/2024,Weekday,B-188,Fulton St (A38),Internal,Other Internal,Train Brake Activation - Cause Unknown,Miscellaneous,BIE-UNDER INVESTIGATION,5,C,21:53,21,E
3/4/2024,Weekday,B-92,Kew Gardens - Union Tpke (F06),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-AUTOMATIC SIGNAL,5,F,11:00,11,E
3/4/2024,Weekday,B-76,14 St (A31),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,5,C,10:52,10,E
3/4/2024,Weekday,B-154,5 Av - 53 St (F12),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,3,F,16:58,16,E
3/4/2024,Weekday,B-136,World Trade Center (E01),Internal,Subway Car,Braking,Division of Car Equipment,BRAKES FAIL TO CHARGE,1,E,16:04,16,E
3/4/2024,Weekday,B-88,75 Av (F07),Internal,Subway Car,Other - CE,Division of Car Equipment,NO HEADLIGHTS/TAIL LIGHTS,7,E,10:47,10,E
3/4/2024,Weekday,B-28,23 St (A30),Internal,Track Failures,"Fire, Smoke, Debris",Division of MOW Track,BIE-DEBRIS ON ROADBED,2,D,04:56,4,E
3/4/2024,Weekday,B-10,Court Square - 23 St (F09),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,11,F,02:38,2,E
3/4/2024,Weekday,B-110,Queens Plaza (G21),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,2,E,12:57,12,E
3/4/2024,Weekday,B-158,Forest Hills - 71 Av (G08),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,13:50,13,E
3/4/2024,Weekday,B-204,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,23:43,23,E
3/4/2024,Weekday,B-84,Lexington Av - 53 St (F11),Operating Environment,Other Operating Environment,,Public,CONGESTION-ROW CAPACITY,7,E,12:00,12,E
3/4/2024,Weekday,B-192,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,19,E,21:57,21,E
3/4/2024,Weekday,B-18,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,3,E,03:11,3,E
3/4/2024,Weekday,B-100,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,4,E,10:17,10,E
3/5/2024,Weekday,B-92,14 St (A31),External,"Public Conduct, Crime, Police Response",,Police,E.A. BOX ACTIVATED,1,C,10:27,10,E
3/5/2024,Weekday,B-96,World Trade Center (E01),Internal,Other Internal,Service Delivery,Division of Service Delivery,COMFORT RELIEF,1,E,11:23,11,E
3/5/2024,Weekday,B-144,46 St (G18),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,2,E,18:01,18,E
3/5/2024,Weekday,B-116,5 Av - 53 St (F12),Internal,Stations & Structure,,Division of Electrical Maintenance,SYSTEM MAINTENANCE EQUIPMENT,7,F,12:48,12,E
3/5/2024,Weekday,B-156,Hoyt - Schermerhorn (A42),Internal,Subway Car,Door-Related,Division of Car Equipment,DRS FAIL TO O/C CAR,1,C,19:18,19,E
3/5/2024,Weekday,B-78,Court Square - 23 St (F09),Internal,Subway Car,Other - CE,Division of Car Equipment,B/O P.A./BUZZER,9,E,10:00,10,E
3/5/2024,Weekday,B-74,Parsons/Archer - Jamaica Center (G05),Internal,Subway Car,Other - CE,Division of Car Equipment,CONTACT SHOE,4,E,08:44,8,E
3/5/2024,Weekday,B-94,Cranberry Tube (A39),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,OBSTRUCTION/UNUSUAL INCIDENT,7,A,10:59,10,E
3/5/2024,Weekday,B-40,Jackson Hts - Roosevelt Av (G14),Operating Environment,Other Operating Environment,,MTA Construction & Development,DELAYED BY (PUTIN/LAYUP),1,E,06:29,6,E
3/5/2024,Weekday,B-114,Briarwood - Van Wyck Blvd (F05),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,12:26,12,E
3/5/2024,Weekday,B-176,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,6,E,20:05,20,E
3/5/2024,Weekday,B-52,Queens Plaza (G21),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,2,E,06:31,6,E
3/5/2024,Weekday,B-186,Jamaica - Van Wyck (G07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,5,E,22:48,22,E
3/5/2024,Weekday,B-22,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,18,E,00:10,0,E
3/5/2024,Weekday,B-36,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,03:07,3,E
3/5/2024,Weekday,B-76,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,5,E,10:17,10,E
3/6/2024,Weekday,B-52,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,07:22,7,E
3/6/2024,Weekday,B-54,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,07:18,7,E
3/6/2024,Weekday,B-20,46 St (G18),External,"Public Conduct, Crime, Police Response",,Public,GUARD LIGHT TROUBLE,1,E,00:46,0,E
3/6/2024,Weekday,B-164,23 St (A30),External,Sick/Injured Customer,,Public,*INJURED CUSTOMER(S),2,E,20:08,20,E
3/6/2024,Weekday,B-84,46 St (G18),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,7,F,11:19,11,E
3/6/2024,Weekday,B-122,World Trade Center (E01),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-CAR EQUIPMENT,1,E,14:48,14,E
3/6/2024,Weekday,B-16,67 Av (G09),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-CAR EQUIPMENT,1,E,00:16,0,E
3/6/2024,Weekday,B-116,Church Av (F27),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,3,G,10:56,10,E
3/6/2024,Weekday,B-130,W 4 St - Washington Square (D20),Internal,Subway Car,Braking,Division of Car Equipment,STUCK BRAKES,1,F,17:07,17,E
3/6/2024,Weekday,B-46,Fulton St (A38),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,BROKEN RAIL,5,A,06:21,6,E
3/6/2024,Weekday,B-22,7 Av (D14),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,3,E,04:09,4,E
3/6/2024,Weekday,B-168,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Police,DELAYED BY (PUTIN/LAYUP),1,E,22:08,22,E
3/6/2024,Weekday,B-166,World Trade Center (E01),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,11,E,15:39,15,E
3/6/2024,Weekday,B-64,Queens Plaza (G21),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,12,E,09:32,9,E
3/6/2024,Weekday,B-36,46 St (G18),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,17,E,01:17,1,E
3/6/2024,Weekday,B-18,42 St - Port Authority Bus Terminal (A27),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,13,E,00:13,0,E
3/6/2024,Weekday,B-180,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,22:19,22,E
3/6/2024,Weekday,B-156,5 Av - 53 St (F12),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,2,F,21:28,21,E
3/6/2024,Weekday,B-80,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,7,E,10:17,10,E
3/7/2024,Weekday,B-2,Atlantic Av - Barclays Center (D24),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,Q,00:28,0,E
3/7/2024,Weekday,B-126,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,11:03,11,E
3/7/2024,Weekday,B-226,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),2,E,12:00,12,E
3/7/2024,Weekday,B-94,65 St (G15),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),2,R,10:56,10,E
3/7/2024,Weekday,B-48,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,2,E,07:26,7,E
3/7/2024,Weekday,B-104,Queens Plaza (G21),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,11:00,11,E
3/7/2024,Weekday,B-36,Canal St (A34),Internal,Track Failures,"Fire, Smoke, Debris",Division of MOW Track,BIE-DEBRIS ON ROADBED,2,A,06:29,6,E
3/7/2024,Weekday,B-160,Canal St (A34),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,TRACK CIRCUIT FAILURE,16,E,18:49,18,E
3/7/2024,Weekday,B-18,W 4 St - Washington Square (A32),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,19,E,00:07,0,E
3/7/2024,Weekday,B-204,5 Av - 53 St (F12),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,19,E,21:37,21,E
3/7/2024,Weekday,B-206,7 Av (D14),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,14,E,22:11,22,E
3/7/2024,Weekday,B-96,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,6,E,10:17,10,E
3/8/2024,Weekday,B-146,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,19:48,19,E
3/8/2024,Weekday,B-2,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,F,00:03,0,E
3/8/2024,Weekday,B-158,75 Av (F07),External,"Public Conduct, Crime, Police Response",,Police,#CUSTOMER ASSAULTED/ROBBED,5,F,20:37,20,E
3/8/2024,Weekday,B-54,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,1,E,08:35,8,E
3/8/2024,Weekday,B-168,34 St - Penn Station (A28),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,7,E,21:14,21,E
3/8/2024,Weekday,B-52,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,3,E,08:24,8,E
3/8/2024,Weekday,B-60,Jackson Hts - Roosevelt Av (G14),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,7,E,10:15,10,E
